student_id,name,gender,university,degree_program,year_of_study,interests,career_goal,skill_level,location,email,gpa,preferred_mentor_location,learning_preference,mentorship_goals,preferred_communication_style,languages,available_hours
S2588,Student_2588,Female,NSBM,Cybersecurity,3,Cybersecurity,Security Analyst,Intermediate,Kandy,student_2588@student.edu,3.47,any,visual,skill_development,structured,"English,Tamil",1
S2589,Student_2589,Female,University of Peradeniya,SE,4,AI/ML,Data Scientist,Intermediate,Colombo,student_2589@student.edu,3.16,same_university,kinesthetic,career_guidance,structured,English,7
S2590,Student_2590,Male,University of Kelaniya,CS,4,Business IT,Security Analyst,Advanced,Gampaha,student_2590@student.edu,2.85,any,reading,research_guidance,flexible,"English,Tamil",8
S2591,Student_2591,Female,NSBM,SE,2,AI/ML,Data Scientist,Advanced,Kandy,student_2591@student.edu,3.53,remote_only,reading,networking,casual,"English,Tamil",7
S2592,Student_2592,Male,University of Moratuwa,Cybersecurity,3,Business IT,Lecturer,Advanced,Gampaha,student_2592@student.edu,2.92,same_city,visual,skill_development,structured,"English,Tamil",2
S2593,Student_2593,Male,NSBM,IT,3,AI/ML,Security Analyst,Beginner,Gampaha,student_2593@student.edu,2.55,remote_only,reading,skill_development,formal,"English,Tamil",7
S2594,Student_2594,Female,University of Moratuwa,Data Science,3,Cybersecurity,Software Engineer,Intermediate,Colombo,student_2594@student.edu,3.39,same_city,visual,skill_development,flexible,"English,Tamil",5
S2595,Student_2595,Female,SLIIT,Cybersecurity,2,Data Science,Lecturer,Intermediate,Kurunegala,student_2595@student.edu,3.11,same_city,kinesthetic,networking,structured,"English,Tamil",2
S2596,Student_2596,Female,NSBM,Cybersecurity,2,Business IT,Software Engineer,Beginner,Galle,student_2596@student.edu,2.52,same_city,kinesthetic,networking,casual,"English,Sinhala",9
S2597,Student_2597,Male,University of Kelaniya,Cybersecurity,4,Business IT,Data Scientist,Advanced,Galle,student_2597@student.edu,3.11,any,kinesthetic,job_search,casual,English,9
S2598,Student_2598,Female,SLIIT,CS,3,AI/ML,Software Engineer,Beginner,Kurunegala,student_2598@student.edu,3.96,any,auditory,career_guidance,formal,"English,Tamil",6
S2599,Student_2599,Male,University of Colombo,SE,4,Networking,Software Engineer,Advanced,Colombo,student_2599@student.edu,3.81,any,visual,career_guidance,structured,"English,Tamil",7
S2600,Student_2600,Female,University of Colombo,Data Science,3,Cybersecurity,Data Scientist,Intermediate,Colombo,student_2600@student.edu,2.9,same_university,auditory,research_guidance,casual,"English,Tamil",3
S2601,Student_2601,Male,IIT Sri Lanka,Data Science,4,Networking,Software Engineer,Beginner,Galle,student_2601@student.edu,3.83,any,reading,career_guidance,flexible,"English,Sinhala",7
S2602,Student_2602,Female,University of Colombo,Data Science,4,AI/ML,Data Scientist,Advanced,Galle,student_2602@student.edu,3.02,same_city,auditory,networking,structured,"English,Tamil",2
S2603,Student_2603,Male,IIT Sri Lanka,Cybersecurity,1,Cybersecurity,Data Scientist,Intermediate,Colombo,student_2603@student.edu,3.56,same_city,reading,networking,flexible,English,9
S2604,Student_2604,Male,SLIIT,IT,1,Software Engineering,Data Scientist,Advanced,Colombo,student_2604@student.edu,3.77,same_city,kinesthetic,career_guidance,flexible,"English,Sinhala",1
S2605,Student_2605,Male,SLIIT,Cybersecurity,1,Networking,Data Scientist,Intermediate,Kandy,student_2605@student.edu,2.75,remote_only,visual,job_search,formal,"English,Sinhala",4
S2606,Student_2606,Female,SLIIT,Data Science,4,AI/ML,Security Analyst,Advanced,Kandy,student_2606@student.edu,2.57,same_university,visual,networking,structured,English,5
S2607,Student_2607,Female,IIT Sri Lanka,Data Science,2,Data Science,Security Analyst,Beginner,Kurunegala,student_2607@student.edu,2.88,same_city,visual,job_search,casual,"English,Tamil",1
S2608,Student_2608,Male,University of Kelaniya,CS,2,Software Engineering,Security Analyst,Advanced,Colombo,student_2608@student.edu,3.42,any,visual,networking,casual,"English,Tamil",6
S2609,Student_2609,Female,NSBM,CS,1,Data Science,Software Engineer,Advanced,Gampaha,student_2609@student.edu,3.48,same_city,auditory,job_search,casual,"English,Sinhala",2
S2610,Student_2610,Female,NSBM,Data Science,2,Data Science,Software Engineer,Intermediate,Colombo,student_2610@student.edu,2.63,same_city,kinesthetic,research_guidance,flexible,"English,Tamil",5
S2611,Student_2611,Male,University of Colombo,Data Science,1,Data Science,Data Scientist,Advanced,Kandy,student_2611@student.edu,3.58,remote_only,kinesthetic,career_guidance,structured,English,7
S2612,Student_2612,Male,University of Colombo,CS,3,AI/ML,Software Engineer,Advanced,Kurunegala,student_2612@student.edu,3.79,any,auditory,research_guidance,structured,"English,Sinhala",2
S2613,Student_2613,Male,SLIIT,Cybersecurity,1,Networking,Software Engineer,Beginner,Galle,student_2613@student.edu,3.67,same_city,visual,research_guidance,formal,"English,Sinhala",8
S2614,Student_2614,Male,University of Moratuwa,Cybersecurity,2,Data Science,Lecturer,Intermediate,Kurunegala,student_2614@student.edu,2.59,same_university,auditory,job_search,structured,"English,Tamil",6
S2615,Student_2615,Male,University of Colombo,Data Science,3,Software Engineering,Lecturer,Advanced,Kandy,student_2615@student.edu,3.1,same_university,kinesthetic,skill_development,casual,English,3
S2616,Student_2616,Female,NSBM,IT,3,AI/ML,Data Scientist,Beginner,Gampaha,student_2616@student.edu,3.4,same_city,kinesthetic,networking,formal,English,8
S2617,Student_2617,Male,University of Moratuwa,CS,1,Software Engineering,Lecturer,Advanced,Kandy,student_2617@student.edu,3.22,same_city,visual,networking,structured,English,9
S2618,Student_2618,Male,University of Moratuwa,SE,4,Networking,Lecturer,Intermediate,Gampaha,student_2618@student.edu,3.67,same_university,kinesthetic,research_guidance,flexible,English,9
S2619,Student_2619,Male,SLIIT,Cybersecurity,4,Software Engineering,Security Analyst,Intermediate,Kurunegala,student_2619@student.edu,3.38,same_university,auditory,research_guidance,formal,English,3
S2620,Student_2620,Male,NSBM,IT,4,Networking,Security Analyst,Beginner,Gampaha,student_2620@student.edu,3.64,same_city,visual,networking,formal,English,1
S2621,Student_2621,Female,University of Moratuwa,Data Science,4,Cybersecurity,Security Analyst,Beginner,Galle,student_2621@student.edu,2.63,any,kinesthetic,skill_development,structured,"English,Tamil",4
S2622,Student_2622,Female,University of Colombo,CS,1,Business IT,Software Engineer,Intermediate,Kurunegala,student_2622@student.edu,2.81,same_city,reading,networking,structured,"English,Sinhala",1
S2623,Student_2623,Female,IIT Sri Lanka,Data Science,3,Networking,Security Analyst,Beginner,Kandy,student_2623@student.edu,3.79,same_city,visual,research_guidance,casual,"English,Tamil",5
S2624,Student_2624,Female,University of Moratuwa,CS,4,Cybersecurity,Data Scientist,Intermediate,Gampaha,student_2624@student.edu,2.64,remote_only,visual,job_search,casual,English,1
S2625,Student_2625,Female,University of Peradeniya,Cybersecurity,2,AI/ML,Software Engineer,Intermediate,Galle,student_2625@student.edu,2.69,remote_only,auditory,research_guidance,formal,English,7
S2626,Student_2626,Female,University of Moratuwa,IT,1,AI/ML,Security Analyst,Intermediate,Galle,student_2626@student.edu,3.68,remote_only,reading,networking,flexible,"English,Tamil",6
S2627,Student_2627,Female,IIT Sri Lanka,IT,2,Data Science,Software Engineer,Beginner,Gampaha,student_2627@student.edu,3.61,same_university,reading,research_guidance,structured,"English,Sinhala",1
S2628,Student_2628,Male,University of Colombo,CS,4,Networking,Lecturer,Intermediate,Colombo,student_2628@student.edu,3.75,same_city,visual,research_guidance,flexible,"English,Tamil",2
S2629,Student_2629,Female,SLIIT,Data Science,4,AI/ML,Security Analyst,Intermediate,Galle,student_2629@student.edu,3.26,remote_only,reading,job_search,casual,English,1
S2630,Student_2630,Male,University of Colombo,IT,4,Networking,Security Analyst,Advanced,Colombo,student_2630@student.edu,2.53,same_city,kinesthetic,research_guidance,structured,English,5
S2631,Student_2631,Male,University of Moratuwa,SE,4,Software Engineering,Data Scientist,Beginner,Kurunegala,student_2631@student.edu,3.89,same_university,reading,research_guidance,casual,English,4
S2632,Student_2632,Male,NSBM,SE,1,Data Science,Software Engineer,Advanced,Kandy,student_2632@student.edu,3.71,same_city,kinesthetic,skill_development,formal,"English,Sinhala",3
S2633,Student_2633,Female,University of Peradeniya,IT,2,Networking,Software Engineer,Advanced,Gampaha,student_2633@student.edu,3.82,same_city,kinesthetic,career_guidance,formal,English,5
S2634,Student_2634,Male,University of Colombo,IT,3,Business IT,Data Scientist,Beginner,Galle,student_2634@student.edu,2.57,remote_only,auditory,research_guidance,casual,"English,Sinhala",7
S2635,Student_2635,Male,University of Colombo,SE,1,Software Engineering,Software Engineer,Intermediate,Gampaha,student_2635@student.edu,3.22,same_university,reading,skill_development,flexible,English,7
S2636,Student_2636,Female,NSBM,CS,2,Networking,Security Analyst,Advanced,Kandy,student_2636@student.edu,3.24,same_city,auditory,research_guidance,flexible,"English,Sinhala",2
S2637,Student_2637,Male,University of Peradeniya,Cybersecurity,1,Data Science,Data Scientist,Intermediate,Colombo,student_2637@student.edu,2.96,same_university,visual,job_search,structured,"English,Sinhala",9
S2638,Student_2638,Female,University of Moratuwa,SE,4,Software Engineering,Security Analyst,Advanced,Kurunegala,student_2638@student.edu,3.37,remote_only,visual,skill_development,formal,"English,Sinhala",8
S2639,Student_2639,Female,University of Moratuwa,CS,2,Business IT,Data Scientist,Beginner,Colombo,student_2639@student.edu,2.66,same_university,reading,networking,structured,"English,Sinhala",8
S2640,Student_2640,Female,NSBM,IT,3,Networking,Lecturer,Advanced,Kandy,student_2640@student.edu,2.91,same_city,kinesthetic,networking,flexible,English,2
S2641,Student_2641,Male,IIT Sri Lanka,Cybersecurity,4,Data Science,Software Engineer,Advanced,Galle,student_2641@student.edu,3.63,remote_only,reading,research_guidance,flexible,"English,Sinhala",5
S2642,Student_2642,Male,SLIIT,Data Science,3,Software Engineering,Lecturer,Beginner,Galle,student_2642@student.edu,2.71,any,auditory,research_guidance,formal,"English,Sinhala",8
S2643,Student_2643,Female,IIT Sri Lanka,IT,3,Networking,Software Engineer,Beginner,Gampaha,student_2643@student.edu,2.99,same_city,kinesthetic,job_search,structured,"English,Tamil",4
S2644,Student_2644,Female,SLIIT,IT,2,Networking,Data Scientist,Advanced,Galle,student_2644@student.edu,3.23,any,kinesthetic,career_guidance,flexible,English,1
S2645,Student_2645,Female,SLIIT,IT,2,Software Engineering,Software Engineer,Beginner,Colombo,student_2645@student.edu,2.68,same_university,reading,career_guidance,formal,English,3
S2646,Student_2646,Male,IIT Sri Lanka,Data Science,3,Cybersecurity,Security Analyst,Beginner,Gampaha,student_2646@student.edu,3.54,any,kinesthetic,job_search,structured,English,1
S2647,Student_2647,Female,University of Moratuwa,Data Science,4,Software Engineering,Software Engineer,Beginner,Kandy,student_2647@student.edu,3.15,same_city,kinesthetic,skill_development,formal,"English,Sinhala",5
S2648,Student_2648,Male,University of Kelaniya,Data Science,4,Cybersecurity,Lecturer,Intermediate,Kandy,student_2648@student.edu,3.03,any,auditory,skill_development,flexible,"English,Sinhala",1
S2649,Student_2649,Male,University of Kelaniya,Cybersecurity,1,AI/ML,Data Scientist,Intermediate,Colombo,student_2649@student.edu,3.33,remote_only,kinesthetic,skill_development,flexible,"English,Tamil",4
S2650,Student_2650,Female,SLIIT,CS,4,Data Science,Data Scientist,Beginner,Colombo,student_2650@student.edu,2.54,same_city,visual,networking,structured,English,7
S2651,Student_2651,Male,NSBM,Data Science,4,Software Engineering,Security Analyst,Intermediate,Galle,student_2651@student.edu,2.72,same_city,auditory,job_search,flexible,English,9
S2652,Student_2652,Female,University of Moratuwa,SE,4,Cybersecurity,Software Engineer,Beginner,Gampaha,student_2652@student.edu,3.05,any,kinesthetic,skill_development,structured,"English,Sinhala",9
S2653,Student_2653,Female,University of Peradeniya,Cybersecurity,2,Networking,Lecturer,Intermediate,Gampaha,student_2653@student.edu,3.39,same_city,reading,research_guidance,casual,"English,Tamil",4
S2654,Student_2654,Female,University of Moratuwa,Cybersecurity,3,Software Engineering,Lecturer,Advanced,Kandy,student_2654@student.edu,2.56,same_university,kinesthetic,career_guidance,flexible,English,4
S2655,Student_2655,Female,NSBM,Data Science,4,AI/ML,Software Engineer,Intermediate,Galle,student_2655@student.edu,3.65,same_university,visual,skill_development,formal,English,4
S2656,Student_2656,Male,University of Peradeniya,SE,2,Data Science,Lecturer,Beginner,Gampaha,student_2656@student.edu,3.57,same_city,kinesthetic,research_guidance,formal,"English,Tamil",5
S2657,Student_2657,Male,University of Moratuwa,Data Science,4,Cybersecurity,Software Engineer,Beginner,Kurunegala,student_2657@student.edu,2.88,same_university,visual,job_search,formal,"English,Tamil",3
S2658,Student_2658,Female,University of Peradeniya,SE,3,Business IT,Security Analyst,Advanced,Colombo,student_2658@student.edu,3.98,any,reading,research_guidance,structured,"English,Sinhala",3
S2659,Student_2659,Male,University of Moratuwa,SE,3,Software Engineering,Software Engineer,Advanced,Kandy,student_2659@student.edu,3.3,any,auditory,career_guidance,casual,"English,Sinhala",2
S2660,Student_2660,Female,SLIIT,SE,2,Data Science,Security Analyst,Beginner,Gampaha,student_2660@student.edu,3.14,remote_only,visual,job_search,casual,"English,Tamil",6
S2661,Student_2661,Male,University of Peradeniya,Cybersecurity,4,Software Engineering,Lecturer,Intermediate,Gampaha,student_2661@student.edu,3.48,same_city,kinesthetic,research_guidance,structured,"English,Sinhala",8
S2662,Student_2662,Female,University of Peradeniya,Cybersecurity,2,Data Science,Security Analyst,Advanced,Colombo,student_2662@student.edu,3.91,same_city,reading,research_guidance,structured,"English,Tamil",4
S2663,Student_2663,Female,NSBM,SE,4,Cybersecurity,Software Engineer,Advanced,Colombo,student_2663@student.edu,3.58,same_city,reading,job_search,structured,"English,Sinhala",2
S2664,Student_2664,Female,University of Peradeniya,CS,3,Software Engineering,Lecturer,Advanced,Kurunegala,student_2664@student.edu,2.7,same_university,reading,research_guidance,structured,"English,Sinhala",4
S2665,Student_2665,Male,University of Peradeniya,Data Science,1,Data Science,Lecturer,Intermediate,Kandy,student_2665@student.edu,2.75,remote_only,auditory,research_guidance,structured,"English,Tamil",9
S2666,Student_2666,Male,NSBM,Data Science,1,Business IT,Software Engineer,Advanced,Kurunegala,student_2666@student.edu,3.45,any,visual,networking,structured,"English,Sinhala",3
S2667,Student_2667,Male,University of Peradeniya,Cybersecurity,4,AI/ML,Lecturer,Advanced,Colombo,student_2667@student.edu,3.41,same_city,reading,career_guidance,flexible,"English,Sinhala",3
S2668,Student_2668,Male,University of Moratuwa,Cybersecurity,2,AI/ML,Data Scientist,Intermediate,Galle,student_2668@student.edu,3.4,any,auditory,networking,casual,"English,Tamil",8
S2669,Student_2669,Male,SLIIT,CS,2,Business IT,Security Analyst,Advanced,Colombo,student_2669@student.edu,2.91,remote_only,kinesthetic,skill_development,casual,English,6
S2670,Student_2670,Female,University of Kelaniya,SE,3,Networking,Lecturer,Intermediate,Galle,student_2670@student.edu,3.29,same_university,visual,job_search,formal,"English,Sinhala",1
S2671,Student_2671,Female,SLIIT,Data Science,1,Data Science,Security Analyst,Beginner,Kurunegala,student_2671@student.edu,3.38,same_university,auditory,research_guidance,flexible,English,1
S2672,Student_2672,Female,University of Peradeniya,CS,3,AI/ML,Security Analyst,Beginner,Galle,student_2672@student.edu,3.4,remote_only,kinesthetic,research_guidance,structured,English,9
S2673,Student_2673,Male,University of Colombo,CS,3,Data Science,Lecturer,Advanced,Galle,student_2673@student.edu,3.62,any,reading,job_search,structured,"English,Sinhala",4
